nohup: ignoring input
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5b2u4osk
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_193526-5b2u4osk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run adam
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[adam] Epoch 1/200 - Loss: 1.3929, Val Acc: 19.07%, Head: 23.84%, Med: 0.00%, Tail: 0.00%
[trinity] Epoch 171/200 - Loss: 0.0016, Val Acc: 44.80%, Head: 54.40%, Med: 6.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 172/200 - Loss: 0.0017, Val Acc: 45.27%, Head: 54.76%, Med: 7.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 173/200 - Loss: 0.0020, Val Acc: 44.24%, Head: 53.62%, Med: 6.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 174/200 - Loss: 0.0012, Val Acc: 44.80%, Head: 54.21%, Med: 7.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 175/200 - Loss: 0.0018, Val Acc: 44.93%, Head: 54.19%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 176/200 - Loss: 0.0014, Val Acc: 45.59%, Head: 54.90%, Med: 8.35%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 177/200 - Loss: 0.0011, Val Acc: 44.92%, Head: 54.12%, Med: 8.10%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 178/200 - Loss: 0.0009, Val Acc: 45.17%, Head: 54.67%, Med: 7.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 179/200 - Loss: 0.0008, Val Acc: 45.57%, Head: 55.16%, Med: 7.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 2, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 180/200 - Loss: 0.0010, Val Acc: 45.54%, Head: 55.12%, Med: 7.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 181/200 - Loss: 0.0011, Val Acc: 45.39%, Head: 54.99%, Med: 7.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 182/200 - Loss: 0.0010, Val Acc: 45.35%, Head: 54.83%, Med: 7.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.112, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 183/200 - Loss: 0.0014, Val Acc: 45.24%, Head: 54.66%, Med: 7.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 184/200 - Loss: 0.0019, Val Acc: 45.13%, Head: 54.62%, Med: 7.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.112, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 185/200 - Loss: 0.0014, Val Acc: 45.26%, Head: 54.65%, Med: 7.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 186/200 - Loss: 0.0016, Val Acc: 45.55%, Head: 54.84%, Med: 8.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 187/200 - Loss: 0.0009, Val Acc: 45.52%, Head: 54.81%, Med: 8.35%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 188/200 - Loss: 0.0005, Val Acc: 45.54%, Head: 54.77%, Med: 8.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 189/200 - Loss: 0.0009, Val Acc: 45.40%, Head: 54.77%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 190/200 - Loss: 0.0006, Val Acc: 45.26%, Head: 54.65%, Med: 7.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 191/200 - Loss: 0.0005, Val Acc: 45.40%, Head: 54.80%, Med: 7.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 192/200 - Loss: 0.0008, Val Acc: 45.41%, Head: 54.80%, Med: 7.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 193/200 - Loss: 0.0005, Val Acc: 45.46%, Head: 54.83%, Med: 8.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 194/200 - Loss: 0.0004, Val Acc: 45.50%, Head: 54.89%, Med: 7.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 195/200 - Loss: 0.0005, Val Acc: 45.45%, Head: 54.84%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 196/200 - Loss: 0.0008, Val Acc: 45.56%, Head: 54.98%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 197/200 - Loss: 0.0015, Val Acc: 45.57%, Head: 54.98%, Med: 7.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 198/200 - Loss: 0.0006, Val Acc: 45.57%, Head: 54.99%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
[trinity] Epoch 199/200 - Loss: 0.0005, Val Acc: 45.52%, Head: 54.92%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
wandb: updating run metadata
wandb: updating run metadata; uploading history steps 197-199, summary, console lines 198-200
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log; uploading wandb-summary.json
wandb: uploading data
wandb: 
wandb: Run history:
wandb:                       epoch ▁▁▁▂▂▂▂▂▂▃▃▃▃▃▃▃▃▄▄▄▄▄▅▅▅▅▆▆▆▆▆▇▇▇▇▇▇███
wandb:                   train/acc ▁▃▃▃▃▄▄▄▄▄▅▅▅▅▅▆▆▇▇▇████████████████████
wandb:                  train/loss █▇▆▆▆▅▅▅▅▅▄▄▃▃▃▃▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       trinity/blocks_probed ▁▁█▁▁█▁▁█▁▁▁▁▁█▁▁▁▁▁▁▁▁██▁█▁█▁▁▁▁▁▁▁▁▁▁▁
wandb:        trinity/escape_fires ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█▁▁▁▁
wandb:  trinity/grafting_scale_max ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: trinity/grafting_scale_mean ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:  trinity/grafting_scale_min ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       trinity/kfac_inv_fail ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:    trinity/kfac_inv_success ▁██████████████████████████▁████████████
wandb:                         +13 ...
wandb: 
wandb: Run summary:
wandb:                       epoch 200
wandb:                   train/acc 99.98388
wandb:                  train/loss 0.00099
wandb:       trinity/blocks_probed 4
wandb:        trinity/escape_fires 0
wandb:  trinity/grafting_scale_max 1
wandb: trinity/grafting_scale_mean 1
wandb:  trinity/grafting_scale_min 1
wandb:       trinity/kfac_inv_fail 0
wandb:    trinity/kfac_inv_success 8
wandb:                         +13 ...
wandb: 
wandb: 🚀 View run trinity_no_grafting at: https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/d3vkqu36
wandb: ⭐️ View project at: https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260910_211542-d3vkqu36/logs
[trinity] Epoch 200/200 - Loss: 0.0010, Val Acc: 45.52%, Head: 54.92%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 1.000
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5yxzimmd
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_213521-5yxzimmd
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run trinity_without_kfac
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5yxzimmd
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[trinity] Epoch 1/200 - Loss: 1.5149, Val Acc: 18.59%, Head: 23.24%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.007, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 2/200 - Loss: 1.2404, Val Acc: 23.67%, Head: 29.59%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.066, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 3/200 - Loss: 1.1463, Val Acc: 26.33%, Head: 32.91%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.072, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 4/200 - Loss: 1.0656, Val Acc: 25.70%, Head: 32.12%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 5/200 - Loss: 1.0239, Val Acc: 25.66%, Head: 32.08%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.138, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 6/200 - Loss: 0.9994, Val Acc: 26.32%, Head: 32.90%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.145, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 7/200 - Loss: 0.9486, Val Acc: 30.73%, Head: 38.41%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.250, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 8/200 - Loss: 0.9248, Val Acc: 26.07%, Head: 32.59%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.257, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 9/200 - Loss: 0.9072, Val Acc: 27.27%, Head: 34.09%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.270, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 10/200 - Loss: 0.8805, Val Acc: 30.55%, Head: 38.19%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.243, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 11/200 - Loss: 0.8637, Val Acc: 33.99%, Head: 42.49%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.270, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 12/200 - Loss: 0.8474, Val Acc: 31.94%, Head: 39.90%, Med: 0.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.270, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 13/200 - Loss: 0.8228, Val Acc: 33.03%, Head: 41.27%, Med: 0.05%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.322, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 14/200 - Loss: 0.8139, Val Acc: 31.83%, Head: 39.79%, Med: 0.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.289, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 15/200 - Loss: 0.8027, Val Acc: 35.42%, Head: 44.17%, Med: 0.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.309, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 16/200 - Loss: 0.7779, Val Acc: 35.58%, Head: 44.42%, Med: 0.20%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.322, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 17/200 - Loss: 0.7837, Val Acc: 41.56%, Head: 51.74%, Med: 0.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.303, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 18/200 - Loss: 0.7639, Val Acc: 37.41%, Head: 46.64%, Med: 0.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.276, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 19/200 - Loss: 0.7475, Val Acc: 37.76%, Head: 47.17%, Med: 0.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.296, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 20/200 - Loss: 0.7328, Val Acc: 38.46%, Head: 47.91%, Med: 0.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.270, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 21/200 - Loss: 0.7305, Val Acc: 39.87%, Head: 49.44%, Med: 1.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.243, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 22/200 - Loss: 0.7147, Val Acc: 36.82%, Head: 45.06%, Med: 3.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.230, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 23/200 - Loss: 0.7039, Val Acc: 39.51%, Head: 48.99%, Med: 1.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 24/200 - Loss: 0.6864, Val Acc: 39.71%, Head: 48.00%, Med: 6.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.224, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 25/200 - Loss: 0.6734, Val Acc: 41.28%, Head: 50.98%, Med: 2.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.243, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 26/200 - Loss: 0.6734, Val Acc: 42.66%, Head: 52.83%, Med: 2.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.243, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 27/200 - Loss: 0.6509, Val Acc: 38.03%, Head: 46.77%, Med: 3.05%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.263, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 28/200 - Loss: 0.6440, Val Acc: 41.53%, Head: 50.30%, Med: 6.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 29/200 - Loss: 0.6361, Val Acc: 40.89%, Head: 50.11%, Med: 4.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.171, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 30/200 - Loss: 0.6222, Val Acc: 41.39%, Head: 51.27%, Med: 1.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.224, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 31/200 - Loss: 0.6057, Val Acc: 43.21%, Head: 52.34%, Med: 6.70%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.316, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 32/200 - Loss: 0.5926, Val Acc: 41.68%, Head: 51.91%, Med: 0.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.316, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 33/200 - Loss: 0.5882, Val Acc: 42.46%, Head: 51.39%, Med: 6.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.316, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 34/200 - Loss: 0.5809, Val Acc: 44.95%, Head: 54.42%, Med: 7.05%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.355, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 35/200 - Loss: 0.5630, Val Acc: 45.86%, Head: 55.83%, Med: 6.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.368, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 36/200 - Loss: 0.5542, Val Acc: 40.70%, Head: 50.09%, Med: 3.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.388, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 37/200 - Loss: 0.5377, Val Acc: 45.57%, Head: 54.24%, Med: 10.90%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.382, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 38/200 - Loss: 0.5187, Val Acc: 45.37%, Head: 55.34%, Med: 5.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.303, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 39/200 - Loss: 0.5048, Val Acc: 44.93%, Head: 54.34%, Med: 7.30%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.237, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 40/200 - Loss: 0.4947, Val Acc: 42.06%, Head: 51.96%, Med: 2.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.250, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 41/200 - Loss: 0.4781, Val Acc: 44.08%, Head: 53.77%, Med: 5.30%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.151, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 42/200 - Loss: 0.4577, Val Acc: 44.24%, Head: 53.21%, Med: 8.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.145, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 43/200 - Loss: 0.4498, Val Acc: 44.70%, Head: 54.88%, Med: 4.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.158, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 44/200 - Loss: 0.4366, Val Acc: 43.10%, Head: 52.54%, Med: 5.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.184, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 45/200 - Loss: 0.4171, Val Acc: 41.70%, Head: 51.39%, Med: 2.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.191, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 46/200 - Loss: 0.4089, Val Acc: 43.37%, Head: 53.62%, Med: 2.35%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.191, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 47/200 - Loss: 0.3830, Val Acc: 45.27%, Head: 54.96%, Med: 6.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 48/200 - Loss: 0.3751, Val Acc: 46.68%, Head: 55.24%, Med: 12.45%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 49/200 - Loss: 0.3546, Val Acc: 48.77%, Head: 57.40%, Med: 14.25%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 50/200 - Loss: 0.3477, Val Acc: 47.79%, Head: 57.61%, Med: 8.50%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.184, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 51/200 - Loss: 0.3241, Val Acc: 46.78%, Head: 55.81%, Med: 10.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.145, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 52/200 - Loss: 0.3124, Val Acc: 47.06%, Head: 55.08%, Med: 15.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 53/200 - Loss: 0.3063, Val Acc: 42.48%, Head: 52.19%, Med: 3.65%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 54/200 - Loss: 0.2886, Val Acc: 50.00%, Head: 58.31%, Med: 16.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 55/200 - Loss: 0.2590, Val Acc: 47.03%, Head: 55.60%, Med: 12.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 56/200 - Loss: 0.2488, Val Acc: 48.11%, Head: 57.35%, Med: 11.15%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 57/200 - Loss: 0.2463, Val Acc: 48.07%, Head: 55.14%, Med: 19.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 58/200 - Loss: 0.2244, Val Acc: 47.73%, Head: 56.26%, Med: 13.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.178, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 59/200 - Loss: 0.2118, Val Acc: 45.97%, Head: 54.77%, Med: 10.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.178, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 60/200 - Loss: 0.2024, Val Acc: 47.70%, Head: 57.23%, Med: 9.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.204, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 61/200 - Loss: 0.1943, Val Acc: 46.23%, Head: 54.44%, Med: 13.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.171, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 62/200 - Loss: 0.1892, Val Acc: 47.16%, Head: 55.85%, Med: 12.40%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 63/200 - Loss: 0.1724, Val Acc: 45.63%, Head: 54.34%, Med: 10.80%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 64/200 - Loss: 0.1557, Val Acc: 46.85%, Head: 55.91%, Med: 10.60%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.132, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 65/200 - Loss: 0.1627, Val Acc: 46.18%, Head: 54.70%, Med: 12.10%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 66/200 - Loss: 0.1512, Val Acc: 44.65%, Head: 53.62%, Med: 8.75%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.112, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 67/200 - Loss: 0.1380, Val Acc: 46.22%, Head: 55.89%, Med: 7.55%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.105, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 68/200 - Loss: 0.1366, Val Acc: 46.20%, Head: 55.76%, Med: 7.95%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.092, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 69/200 - Loss: 0.1293, Val Acc: 47.77%, Head: 55.91%, Med: 15.20%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 70/200 - Loss: 0.1276, Val Acc: 44.55%, Head: 53.98%, Med: 6.85%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 71/200 - Loss: 0.1250, Val Acc: 48.79%, Head: 57.24%, Med: 15.00%, Tail: 0.00% | SO: 0/38, rho: nan, nu: 0.099, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
